T,X,V
938,466.3483854708024,0.0
939,465.8619183361317,0.0
940,464.96450942695776,-1.1329680599727965
941,463.5959822161861,-1.6125461621558372
942,461.7394171026461,-2.1720106495889127
943,459.25196091700826,-2.656648296230344
944,456.4261205101854,-2.8324696280481305
945,453.587021660912,-2.8450296691535186
946,450.73606117187836,-2.948552423658981
947,447.68991681359404,-3.0426558303478544
948,444.65074951118265,-3.0026277680491944
949,441.68466127749565,-2.9816139062095033
950,438.68752169876365,-3.030105415071972
951,435.6244504473517,-3.04127292636241
952,432.6049758460388,-2.997062201279334
953,429.63032604479304,-3.0052625947699028
954,426.594450656499,-3.030033040408057
955,423.5702599639769,-2.9602624440384204
956,420.6739257684222,-2.92084070404195
957,417.728578555893,-2.9832052317590296
958,414.7075153049041,-3.0392035131503405
959,411.65017152959234,-3.0122541945810326
960,408.68300691574206,-3.004225973497597
961,405.64171958259715,-3.0516712074035865
962,402.5796645009349,-2.988721356312908
963,399.66427686997133,-2.943290327936438
964,396.693083845062,-2.987243182744521
965,393.6897905044823,-3.0305918071245515
966,390.6319002308129,-3.0073165608441172
967,387.67515738279405,-2.9532499580375884
968,384.7254003147377,-2.9895290206103198
969,381.6960993415734,-3.0025287913508976
970,378.72034273203593,-2.941834110701109
971,375.8124311201712,-2.9612798648908836
972,372.79778300225416,-3.027306880753258
973,369.7578173586647,-3.042760703156574
974,366.712261595941,-3.0203492903846723
975,363.71711877789534,-3.008662913981624
976,360.69493576797777,-3.0097110412565655
977,357.6976966953822,-3.011802074397565
978,354.67133161918264,-3.025063459693996
979,351.6475697759942,-3.0472245700901794
980,348.5768824790023,-3.063800633945135
981,345.51996850810394,-2.993685299546968
982,342.58951187990834,-2.93805624371646
983,339.643856020671,-2.9433870138051645
984,336.702737852298,-2.9602249541173364
985,333.72340611243635,-2.980116460911489
986,330.74250493047504,-2.994682274918432
987,327.7340415625995,-3.040118047701611
988,324.6622688350718,-3.0651468563423236
989,321.60374784991484,-3.0266119664035784
990,318.60904490226466,-2.9969790545946466
991,315.60978974072555,-3.0258429136102336
992,312.5573590750442,-3.0246174774845827
993,309.5605547857564,-2.9896581818010475
994,306.5780427114421,-2.849681499309014
995,303.86119178713835,-2.4761392699330145
996,301.62576417157607,-2.0243519468380953
997,299.81248789346216,-1.576465015186784
998,298.4728341412025,-1.094652024934419
999,297.6231838435933,0.0
1000,297.1258955905604,0.0
1001,296.8703625966683,0.0
1002,296.61781627061583,0.0
1003,296.4918707885676,0.0
1004,296.44845648169616,0.0
1005,296.360857436971,0.0
1006,296.3430524284421,0.0
1007,296.32642271355064,0.0
1008,296.2949744710849,0.0
1009,296.2843182499455,0.0
1010,296.1981448867714,0.0
1011,296.1711097662627,0.0
1012,296.1578523254875,0.0
1013,296.14862240072495,0.0
1014,296.0331984111263,0.0
1015,296.0204612329177,0.0
1016,296.0525643060536,0.0
1017,296.08414710900644,0.0
1018,295.9608027744086,0.0
1019,295.79547048049886,0.0
1020,295.80067303637895,0.0
1021,296.0278790681517,0.0
1022,296.2749708143098,0.0
1023,296.2826399607099,0.0
1024,296.2177793020265,0.0
1025,296.1080781782867,0.0
1026,296.15447924829414,0.0
1027,296.15226408054895,0.0
1028,296.04437481169936,0.0
1029,295.8891782795915,0.0
1030,295.70434500674236,0.0
1031,295.69445933389164,0.0
1032,295.5720207547725,0.0
1033,295.2913984670587,0.0
1034,295.0725157367968,0.0
1035,294.88781713597837,0.0
1036,294.69038142884636,0.0
1037,294.6591835895236,0.0
1038,294.5033295969032,0.0
1039,294.2389502017326,0.0
1040,294.24401774632184,0.0
1041,294.2694917451964,0.0
1042,294.2588362827677,0.0
1043,293.9958812800658,0.0
1044,293.8250696647285,0.0
1045,293.75292053130113,0.0
1046,294.0080404738956,0.0
1047,294.01220450891043,0.0
1048,294.0760265301157,0.0
1049,293.9900985271363,0.0
1050,293.96396626438604,0.0
1051,294.1322855346809,0.0
1052,294.1746601566087,0.0
1053,294.27617223813,0.0
1054,294.34054525420174,0.0
1055,294.50549583089656,0.0
1056,294.3906167565714,0.0
1057,294.49667575541247,0.0
1058,294.74089630089816,0.0
1059,294.97251665888643,0.0
1060,295.06194870982864,0.0
1061,295.1395478911068,0.0
1062,294.9826771520164,0.0
1063,294.93276982616027,0.0
1064,294.82528560480307,0.0
1065,294.8330908476259,0.0
1066,294.87806644206927,0.0
1067,295.06367009840136,0.0
1068,295.1753173290944,0.0
1069,295.3023033222454,0.0
1070,295.2490246383525,0.0
1071,295.1982115924311,0.0
1072,295.2117391829994,0.0
1073,295.2495652412628,0.0
1074,295.2425510158328,0.0
1075,295.25840974758995,0.0
1076,295.32573743728005,0.0
1077,295.39761280865054,0.0
1078,295.43790537043367,0.0
1079,295.45883204175635,0.0
1080,295.47573127599674,0.0
1081,295.5257740663897,0.0
1082,295.58595278606924,0.0
1083,295.6252048480718,0.0
1084,295.6883704940129,0.0
1085,295.61493434701913,0.0
1086,295.456885626032,0.0
1087,295.5283753002184,0.0
1088,295.5416327404731,0.0
1089,295.5773775558073,0.0
1090,295.6389825358368,0.0
1091,295.7429610039358,0.0
1092,295.7801320017275,0.0
1093,295.85811578950575,0.0
1094,295.86019685508,0.0
1095,295.8362832999785,0.0
1096,295.7827333060693,0.0
1097,295.7302238277057,0.0
1098,295.73646683810136,0.0
1099,295.775853327871,0.0
1100,295.76415658582414,0.0
1101,295.7636363522265,0.0
1102,295.8145851808979,0.0
1103,295.8058754998831,0.0
1104,295.9216851912864,0.0
1105,295.9344223921742,0.0
1106,295.9537883112297,0.0
1107,295.99199989678465,0.0
1108,296.0190350188009,0.0
1109,295.98939865417384,0.0
1110,295.9796484182476,0.0
1111,296.0286507121312,0.0
1112,296.10104635173354,0.0
1113,296.20047710577126,0.0
1114,296.22140377097764,0.0
1115,296.2086665936252,0.0
1116,296.3013339096593,0.0
1117,296.4452193268608,0.0
1118,296.5263247009879,0.0
1119,296.5620695951392,0.0
1120,296.55648140167176,0.0
1121,296.6147136934185,0.0
1122,296.64435006257736,0.0
1123,296.7388472780054,0.0
1124,296.84920288338213,0.0
1125,296.83621336104886,0.0
1126,296.7577089969547,0.0
1127,296.7444515377573,0.0
1128,296.78526429748354,0.0
1129,296.81892813709743,0.0
1130,296.85155159341474,0.0
1131,296.9188792704063,0.0
1132,297.13307937012166,0.0
1133,297.7195285740543,0.0
1134,298.82249767776364,1.3564205294616727
1135,300.43236963297767,1.8138676478291984
1136,302.45023297342203,2.1247018631904098
1137,304.6817733593585,2.216980810571613
1138,306.88419459456526,2.1914359612358396
1139,309.06464528183017,2.1172166404444397
1140,311.11862787545414,1.8494650563252435
1141,312.76357539448065,1.393318237883733
1142,313.9052643512216,0.0
1143,314.73943207637063,0.0
1144,315.33080351187783,0.0
1145,315.74229933056665,0.0
1146,315.9207517538509,0.0
1147,316.0329178459338,0.0
1148,316.05891174582365,0.0
1149,316.1175281677798,0.0
1150,316.17718582062764,0.0
1151,316.21084958207217,0.0
1152,316.2209830874403,0.0
1153,316.1862780682167,0.0
1154,316.1663921888011,0.0
1155,316.15261430462283,0.0
1156,316.13012526758035,0.0
1157,316.1076362117129,0.0
1158,316.08865189201913,0.0
1159,316.04523560250743,0.0
1160,315.96971748810313,0.0
1161,315.88600876493337,0.0
1162,315.86560224226866,0.0
1163,315.8825040953152,0.0
1164,315.8948598720569,0.0
1165,315.89187574342776,0.0
1166,315.86796442172056,0.0
1167,315.9207517538509,0.0
1168,316.0612725751318,0.0
1169,316.18659199545937,0.0
1170,316.19582341523983,0.0
1171,316.16268020964117,0.0
1172,316.18620998599374,0.0
1173,316.2050548155858,0.0
1174,316.2029726108788,0.0
1175,316.1876331100036,0.0
1176,316.15396935087034,0.0
1177,316.09379102953994,0.0
1178,316.03607687674577,0.0
1179,316.0048772242959,0.0
1180,315.97575981435745,0.0
1181,315.9384520141299,0.0
1182,315.88632513485146,0.0
1183,315.7619428260717,0.0
1184,315.65029717030393,0.0
1185,315.51265750954417,0.0
1186,315.4754885235764,0.0
1187,315.47406549887864,0.0
1188,315.3303175926738,0.0
1189,315.15901396014516,0.0
1190,314.9964210644845,0.0
1191,314.9332577753538,0.0
1192,314.90323767300487,0.0
1193,314.8686709230612,0.0
1194,314.83865070420376,0.0
1195,314.82383188800355,0.0
1196,314.82539340140806,0.0
1197,314.61379701418895,0.0
1198,314.026311483111,0.0
1199,312.90190443770285,-1.3663537728153017
1200,311.2936039374804,-1.8084626863886513
1201,309.28497906492555,-2.2592155018039364
1202,306.7751729338725,-2.689824177896867
1203,303.9053307091318,-2.866010655206736
1204,301.04315162345904,-2.8838889173448763
1205,298.13755287444206,-2.900726988130174
1206,295.2416976471987,-2.967020582978307
1207,292.20351170848545,-3.0348747706659935
1208,289.1719481058667,-2.996992795427815
1209,286.2095261176298,-3.014934643947271
1210,283.14207881797216,-3.0765490935364994
1211,280.0564279305568,-3.0522501651425955
1212,277.037578487687,-2.9895424908019663
1213,274.0773429489529,-3.0297791740985645
1214,270.97802013948984,-2.9952804772421757
1215,268.08678199446854,-2.987163795732556
1216,265.00369254802473,-3.056577588986727
1217,261.9736268164951,-3.012977853842415
1218,258.9777368403399,-2.9038669140591367
1219,256.1658929883768,-2.8447924350323746
1220,253.28815197027515,-2.98452694130485
1221,250.1968391057671,-3.0543380215960667
1222,247.17947592708302,-2.986557036494716
1223,244.22372503277768,-3.0271753691432934
1224,241.12512518879643,-3.0462905203347077
1225,238.13114399210826,-2.9893730708872113
1226,235.146379047022,-2.9427739667455484
1227,232.24559605861717,-2.7197241056269945
1228,229.70693083576802,-2.245428927898601
1229,227.75473820281996,-1.6808606822640257
1230,226.34520947123997,-1.1634726879423454
1231,225.42779282693527,0.0
1232,224.9815646669403,0.0
1233,224.72199014052757,0.0
1234,224.47619248692885,0.0
1235,224.31201913310792,0.0
1236,224.17539955669238,0.0
1237,224.08259120496186,0.0
1238,224.04126045156346,0.0
1239,223.9444158114345,0.0
1240,223.82405360181062,0.0
1241,223.77805565011917,0.0
1242,223.74687172767662,0.0
1243,223.72698422544536,0.0
1244,223.72087364289445,0.0
1245,223.70802141883755,0.0
1246,223.70387266731663,0.0
1247,223.68035498773943,0.0
1248,223.6849097450817,0.0
1249,223.64813370004856,0.0
1250,223.63331955455433,0.0
1251,223.64709648692505,0.0
1252,223.65983620313114,0.0
1253,223.68024229723432,0.0
1254,223.68790867373596,0.0
1255,223.8103452338204,0.0
1256,223.59717481444198,0.0
1257,223.4038918582203,0.0
1258,223.4497774085058,0.0
1259,223.04539832027612,0.0
1260,222.00358142746197,-1.2802646224275804
1261,220.48486907542096,-1.6390198668082405
1262,218.72554169384549,-1.8228246997451691
1263,216.83921967593062,-1.8677319918607367
1264,214.990077710124,-1.849865837077445
1265,213.13948800177573,-1.7947611545120026
1266,211.4005554011,-1.4790974182142378
1267,210.18129316534726,0.0
1268,209.450111521527,0.0
1269,209.21964263698345,0.0
1270,209.1329440144495,0.0
1271,208.66941442432616,0.0
1272,208.04015309733813,0.0
1273,207.93408491182373,0.0
1274,208.0101165661589,0.0
1275,207.97137757922286,0.0
1276,207.9790434266731,0.0
1277,208.03052264699227,0.0
1278,208.21003100897258,0.0
1279,208.46090630135487,0.0
1280,208.6276743855248,0.0
1281,208.82758874280537,0.0
1282,208.963174961679,0.0
1283,209.00854312353454,0.0
1284,208.9891736723828,0.0
1285,209.00502375022447,0.0
1286,209.13968212134998,0.0
1287,209.2244163098249,0.0
1288,209.37181488069328,0.0
1289,209.49425135539292,0.0
1290,209.54480262242194,0.0
1291,209.702868152224,0.0
1292,209.78956678412072,0.0
1293,209.84674731705985,0.0
1294,209.8911876278468,0.0
1295,209.90962918582287,0.0
1296,209.90051707018182,0.0
1297,209.86696105217501,0.0
1298,209.85836713804463,0.0
1299,209.85288287584217,0.0
1300,209.7952926161973,0.0
1301,209.7752964408045,0.0
1302,209.7766343230603,0.0
1303,209.69190025048164,0.0
1304,209.61897839494685,0.0
1305,209.5587967601241,0.0
1306,209.4727248925697,0.0
1307,209.44983584067185,0.0
1308,209.4412418510509,0.0
1309,209.40664903223262,0.0
1310,209.38924429254646,0.0
1311,209.36572854379486,0.0
1312,209.38717117707463,0.0
1313,209.39120903747025,0.0
1314,209.4645407657665,0.0
1315,209.43087616715724,0.0
1316,209.41047009154437,0.0
1317,209.5058712034146,0.0
1318,209.62571620173503,0.0
1319,209.74752580935527,0.0
1320,209.75311847593048,0.0
1321,209.75208188136912,0.0
1322,209.81630127121082,0.0
1323,209.85544980987385,0.0
1324,209.8712998579845,0.0
1325,209.90952047697857,0.0
1326,209.94214844884758,0.0
1327,209.9426667568165,0.0
1328,209.90744723957818,0.0
1329,209.86311568213932,0.0
1330,209.86207906620646,0.0
1331,209.79071216413175,0.0
1332,209.7239012870042,0.0
1333,209.666311180248,0.0
1334,209.62912713007617,0.0
1335,209.61079424563485,0.0
1336,209.5909064669683,0.0
1337,209.56957236727348,0.0
1338,209.54927478529788,0.0
1339,209.50090522874245,0.0
1340,209.479052676984,0.0
1341,209.4596831572471,0.0
1342,209.42394544824188,0.0
1343,209.39691011226964,0.0
1344,209.39079912359324,0.0
1345,209.36220895335592,0.0
1346,209.36272723296258,0.0
1347,209.3443942663992,0.0
1348,209.26132344804824,0.0
1349,209.21595512045857,0.0
1350,208.92685864375787,0.0
1351,208.885528238216,0.0
1352,208.87123317116144,0.0
1353,208.73709299188926,0.0
1354,208.68602372610883,0.0
1355,208.84305309123408,0.0
1356,209.48857485020406,0.0
1357,210.58084773445648,1.1753970369172464
1358,211.83936892403855,1.2651496359037964
1359,213.11114700626408,1.2603331276258416
1360,214.36003517929024,1.2613683872741888
1361,215.63388378081245,1.2544786368444107
1362,216.86899245297906,1.2516810402010208
1363,218.1372458612145,1.3276562773218643
1364,219.5243050076228,1.5489549088907353
1365,221.23515567899597,1.9541105251313695
1366,223.43252605788553,2.470719516271828
1367,226.17659471153962,2.920256294121245
1368,229.27303864612801,3.0645338243390086
1369,232.30566236021764,3.026249533662863
1370,235.32553771345374,3.0007620397413746
1371,238.3071864397004,2.962795353680008
1372,241.25112842081376,2.956995873835453
1373,244.2211781873713,3.0151522614707176
1374,247.2814329437552,3.0497885731693657
1375,250.32075533371003,3.0571289469004057
1376,253.395690837556,3.0573810933685053
1377,256.43551752044704,3.025526634047594
1378,259.4467441056512,2.976581728708851
1379,262.38868097786474,2.9533736157744386
1380,265.35349133720007,2.9793010035356247
1381,268.347282984936,3.018287662733769
1382,271.3900666626676,2.9494561877480407
1383,274.24619536043207,2.6740920220480007
1384,276.7382507067636,2.2684277730714655
1385,278.783050906575,1.8000519080889887
1386,280.3383545229416,1.3243339170543322
1387,281.43171874068366,0.0
1388,282.0783526692345,0.0
1389,282.3806786891875,0.0
1390,282.5652456029633,0.0
1391,282.7386343569305,0.0
1392,282.83507678961206,0.0
1393,282.9024046154768,0.0
1394,282.9737618719305,0.0
1395,282.969732441958,0.0
1396,282.98402980253013,0.0
1397,282.9922182222056,0.0
1398,282.9356781329855,0.0
1399,282.9586837263701,0.0
1400,282.96830231968534,0.0
1401,282.9459459600945,0.0
1402,282.9475055266105,0.0
1403,282.8440437755492,0.0
1404,282.85886094003905,0.0
1405,282.83793480779485,0.0
1406,282.84755349109804,0.0
1407,282.87510844439345,0.0
1408,282.8573014023428,0.0
1409,282.866009598676,0.0
1410,282.9328175828632,0.0
1411,283.0245812767905,0.0
1412,283.10620642778,0.0
1413,283.2005693542699,0.0
1414,283.2281243016513,0.0
1415,283.2623080610038,0.0
1416,283.2754364216566,0.0
1417,283.26659871498816,0.0
1418,283.27322752259994,0.0
1419,283.2854453907633,0.0
1420,283.32924782153725,0.0
1421,283.34224463762854,0.0
1422,283.29415261389005,0.0
1423,283.2716664294311,0.0
1424,282.98701772469417,0.0
1425,282.1157849969435,-1.094271817597388
1426,280.7984740894994,-1.562316799383467
1427,278.99115139817656,-2.029583813414007
1428,276.7393064626714,-2.4634497684292
1429,274.06425186131816,-2.843377705839714
1430,271.05255105099195,-2.9802520452873296
1431,268.1037477707435,-2.9526420607968475
1432,265.14726692939826,-3.035512972706215
1433,262.03272182533107,-3.063077188291686
1434,259.0211125528149,-2.9971187504204977
1435,256.03848432449007,-2.9395437986434274
1436,253.14202495552803,-2.936496581349502
1437,250.16549116179107,-2.9831666562137826
1438,247.17569164310046,-3.02652261991922
1439,244.11244592195263,-3.0494727085098674
1440,241.07674622608073,-3.025500774176251
1441,238.06144437360012,-3.0061406352179034
1442,235.06446495564492,-2.923544327826619
1443,232.2143557179469,-2.657608830896251
1444,229.74924729385242,-2.185131205865872
1445,227.84409330621514,-1.623416937147212
1446,226.502413419558,-1.0920501928412847
1447,225.65999292053257,0.0
1448,225.23572714227745,0.0
1449,225.0281488261476,0.0
1450,224.92104508571026,0.0
1451,224.8110554239486,0.0
1452,224.6952480335977,0.0
1453,224.6303994356134,0.0
1454,224.5559228398068,0.0
1455,224.51459203375484,0.0
1456,224.5212211918232,0.0
1457,224.5074442548946,0.0
1458,224.4957417992226,0.0
1459,224.52173981155082,0.0
1460,224.50848149556012,0.0
1461,224.5192595933566,0.0
1462,224.55903454687763,0.0
1463,224.5483692994502,0.0
1464,224.50963156278422,0.0
1465,224.49429879690524,0.0
1466,224.48300210028518,0.0
1467,224.50288957526837,0.0
1468,224.43855957133155,0.0
1469,224.3890437293409,0.0
1470,224.30130881538383,0.0
1471,224.16417099156445,0.0
1472,224.1710927835157,0.0
1473,224.1201340763033,0.0
1474,224.16838640423381,0.0
1475,224.15749469516547,0.0
1476,224.0875725891524,0.0
1477,224.17081708663207,0.0
1478,224.1618851525838,0.0
1479,224.18621261358345,0.0
1480,224.212614794249,0.0
1481,224.24916262540168,0.0
1482,224.26334373923785,0.0
1483,224.27193316311366,0.0
1484,224.26322899079904,0.0
1485,224.20760219127655,0.0
1486,224.13560452530623,0.0
1487,224.1345669812461,0.0
1488,224.12027119474067,0.0
1489,224.15497311431497,0.0
1490,224.2095623918843,0.0
1491,224.17641679092458,0.0
1492,224.2142313130525,0.0
1493,224.26530404030683,0.0
1494,224.30311848424427,0.0
1495,224.31493513671586,0.0
1496,224.30219563423572,0.0
1497,224.2941248299797,0.0
1498,224.300349680848,0.0
1499,224.28772448974556,0.0
1500,224.35609070419625,0.0
1501,224.3311303398613,0.0
1502,224.32346376411343,0.0
1503,224.4031275672286,0.0
1504,224.48682688715263,0.0
1505,224.69711251618958,0.0
1506,224.66500423156623,0.0
1507,224.6201563602636,0.0
1508,224.801040539334,0.0
1509,224.83793048167445,0.0
1510,225.086952970624,0.0
1511,225.09461942840468,0.0
1512,225.12932113241462,0.0
1513,225.40693469322383,0.0
1514,225.60499828689564,0.0
1515,225.7933207909469,0.0
1516,225.81476413556538,0.0
1517,225.9949015251781,0.0
1518,226.24444212872947,0.0
1519,226.33125256961492,0.0
1520,226.36451105094173,0.0
1521,226.3461793626124,0.0
1522,226.32121850444062,0.0
1523,226.25596406700276,0.0
1524,226.1652301370361,0.0
1525,226.05149716877602,0.0
1526,225.87043537377772,0.0
1527,225.72770520552803,0.0
1528,225.55990171183885,0.0
1529,225.4777588137674,0.0
1530,225.3670249264743,0.0
1531,225.22158943780175,0.0
1532,225.1619269423001,0.0
1533,224.9242016943285,0.0
1534,224.74158410539397,0.0
1535,224.56352133539033,0.0
1536,224.4109380259988,0.0
1537,224.4027530835036,0.0
1538,224.34194081486385,0.0
1539,224.3643086321977,0.0
1540,224.39849165213775,0.0
1541,224.42811992809558,0.0
1542,224.48115322553426,0.0
1543,224.55459260870262,0.0
1544,224.7453951803759,0.0
1545,224.8519803685308,0.0
1546,224.9014961243621,0.0
1547,224.99586019789876,0.0
1548,225.10348259112914,0.0
1549,225.24113914434062,0.0
1550,225.3589081760993,0.0
1551,225.442494150745,0.0
1552,225.54037563896617,0.0
1553,225.6361825857464,0.0
1554,225.69988096523983,0.0
1555,225.74317321647305,0.0
1556,225.76761526190973,0.0
1557,225.7742444129856,0.0
1558,225.76098611068105,0.0
1559,225.70899018050392,0.0
1560,225.6172193232286,0.0
1561,225.51011560754986,0.0
1562,225.42641668662026,0.0
1563,225.42030617158431,0.0
1564,225.28305538188386,0.0
1565,225.2156133767961,0.0
1566,225.16454148678375,0.0
1567,225.09306346352813,0.0
1568,225.08435968651412,0.0
1569,224.88537183598973,0.0
1570,224.7301946377924,0.0
1571,224.62245869706868,0.0
1572,224.51990948024013,0.0
1573,224.51990948024013,0.0
1574,224.51379901555146,0.0
1575,224.3795464020558,0.0
1576,224.3381016585675,0.0
1577,224.36502296277385,0.0
1578,224.36346684906434,0.0
1579,224.41546252680928,0.0
1580,224.5785973430072,0.0
1581,224.67659235386162,0.0
1582,224.72622256780176,0.0
1583,224.7338891044797,0.0
1584,224.76859088873263,0.0
1585,224.81574119376003,0.0
1586,224.79556228614865,0.0
1587,224.76160599796768,0.0
1588,224.72557476200558,0.0
1589,224.74038897089923,0.0
1590,224.72217039885257,0.0
1591,224.72332051237888,0.0
1592,224.65558584699212,0.0
1593,224.5475575033315,0.0
1594,224.5449645057893,0.0
1595,224.52911317023572,0.0
1596,224.5230026116273,0.0
1597,224.34949448724097,0.0
1598,224.1400669036904,0.0
1599,224.15176945312493,0.0
1600,224.1466960683001,0.0
1601,223.97381916572303,0.0
1602,223.42648488278004,0.0
1603,222.24638022973062,-1.3993865906606118
1604,220.62771170145882,-1.8208597703711717
1605,218.60466068898828,-2.0923999293775353
1606,216.44291184270375,-1.939153391466661
1607,214.72635390605495,-1.693875134018029
1608,213.0551615746677,-1.525350146218159
1609,211.67565361361864,-1.0334922635344412
1610,210.9881770475988,0.0
1611,210.51387260042725,0.0
1612,210.08089859187768,0.0
1613,209.5505592646394,0.0
1614,209.0064428236111,0.0
1615,208.47299292044534,0.0
1616,208.1206059822963,0.0
1617,208.1134583946172,0.0
1618,208.27307874860062,0.0
1619,208.33118697819526,0.0
1620,208.3408170777077,0.0
1621,208.357594745956,0.0
1622,208.41011037536174,0.0
1623,208.46366270235768,0.0
1624,208.51669667608132,0.0
1625,208.53606606328927,0.0
1626,208.53502935856682,0.0
1627,208.53554771261864,0.0
1628,208.5228075706396,0.0
1629,208.51669667608132,0.0
1630,208.475884495134,0.0
1631,208.45599675536755,0.0
1632,208.38070176509598,0.0
1633,208.3312961171442,0.0
1634,208.2726695201154,0.0
1635,208.23341233971732,0.0
1636,208.1451587363242,0.0
1637,208.05938771385516,0.0
1638,208.01961220639225,0.0
1639,207.95539302048957,0.0
1640,207.93043100186557,0.0
1641,207.89935804928376,0.0
1642,207.93146766045163,0.0
1643,207.9615039412489,0.0
1644,207.9461721053936,0.0
1645,207.92472934665597,0.0
1646,207.95124635234433,0.0
1647,207.99050352282958,0.0
1648,208.04353752902043,0.0
1649,208.14245794483531,0.0
1650,208.2459342201026,0.0
1651,208.34941045174332,0.0
1652,208.46977359781903,0.0
1653,208.5962476320382,0.0
1654,208.70438897747312,0.0
1655,208.7941976376157,0.0
1656,208.83956565701118,0.0
1657,209.0636235750457,0.0
1658,209.24064911095033,0.0
1659,209.4028611130447,0.0
1660,209.4396357534532,0.0
1661,209.48707717147903,0.0
1662,209.53503693208083,0.0
1663,209.69269303897556,0.0
1664,209.84879412063717,0.0
1665,209.9497878590567,0.0
1666,209.98241575730427,0.0
1667,210.04870823127376,0.0
1668,210.18543990341857,0.0
1669,210.2211778381644,0.0
1670,210.2431389341408,0.0
1671,210.2982462671576,0.0
1672,210.32631826702047,0.0
1673,210.31513310628227,0.0
1674,210.29783701576412,0.0
1675,210.2463580017808,0.0
1676,210.18721307130548,0.0
1677,210.16888029419,0.0
1678,210.1199928530536,0.0
1679,210.05981125708303,0.0
1680,209.9664833907189,0.0
1681,209.80986401376407,0.0
1682,209.77060680930416,0.0
1683,209.67220462611385,0.0
1684,209.5717291740356,0.0
1685,209.51765850502304,0.0
1686,209.47580971755642,0.0
1687,209.44721943658647,0.0
1688,209.367150063069,0.0
1689,209.27434048863242,0.0
1690,209.15956988924285,0.0
1691,209.054538412699,0.0
1692,209.164752998591,0.0
1693,209.65801829154893,0.0
1694,210.44482619430232,0.0
1695,211.59220432066783,1.1651917454247496
1696,212.77520968515182,1.1988549554080805
1697,213.989914231484,1.1942978158906783
1698,215.16380531693318,1.1582989983779584
1699,216.3065122282399,1.1463353494979316
1700,217.45647601592904,1.1494447692987535
1701,218.60540176683742,1.195588764108379
1702,219.8476535441458,1.4079806448603307
1703,221.42136305655808,1.851671111131651
1704,223.5509957664091,2.478180220658018
1705,226.37772349787411,2.9745833404999615
1706,229.50016244740902,3.112491004004994
1707,232.6027055058841,3.055875761495628
1708,235.61191397040028,2.9780763367933787
1709,238.55885817947086,2.9566240832200634
1710,241.5251621368404,2.796480733252693
1711,244.15181964597625,2.3844353242110827
1712,246.29403278526257,1.888811073066833
1713,247.9294417921099,1.4061883077641681
1714,249.1064094007909,0.0
1715,249.76164177349526,0.0
1716,250.1440466125647,0.0
1717,250.368913081828,0.0
1718,250.40309642525642,0.0
1719,250.42102716222766,0.0
1720,250.442471710202,0.0
1721,250.44079355546413,0.0
1722,250.4871964731961,0.0
1723,250.42753557936638,0.0
1724,250.39439063634396,0.0
1725,250.64329762188095,0.0
1726,250.9176821358276,0.0
1727,251.10692821327092,0.0
1728,251.0594868935054,0.0
1729,250.9661618677377,0.0
1730,251.32037167087316,0.0
1731,251.94572778821842,0.0
1732,253.0068817551638,1.1299784061015146
1733,254.20568460042145,1.437703637375975
1734,255.88228902991574,1.9960280095359195
1735,258.1977406194933,2.453938230400041
1736,260.7901654907158,2.853419754477784
1737,263.90458012844886,3.0627401559596024
1738,266.915645802635,3.1338902051580817
1739,270.172360538765,3.125366227912906
1740,273.16637825846084,3.040351977440565
1741,276.25306449364615,3.103969312084871
1742,279.3743168826306,2.9377231699312176
1743,282.1285108335086,3.0373406271895647
1744,285.4489981370097,3.2557551898293866
1745,288.64002121316736,3.0903548119916024
1746,291.6297077609929,2.99657209304209
1747,294.63316539925154,3.059989666204615
1748,297.74968709340214,2.981931191354022
1749,300.5970277819596,2.644903550869998
1750,303.03949419514214,2.2655036979641068
1751,305.1280351778878,1.837432573583385
1752,306.7143593423089,1.414239610262598
1753,307.956514398413,0.0
1754,308.55204801885736,0.0
1755,308.8875032842204,0.0
1756,308.94351536871926,0.0
1757,308.90672691919195,0.0
1758,308.98470782692766,0.0
1759,309.01733006006316,0.0
1760,308.848490268984,0.0
1761,308.7016194236342,0.0
1762,308.69148690134,0.0
1763,308.57827983951864,0.0
1764,308.5772382861917,0.0
1765,308.60881896985677,0.0
1766,308.5812629895815,0.0
1767,308.4288050874812,0.0
1768,308.3166395744297,0.0
1769,308.2580236635618,0.0
1770,308.15352825418165,0.0
1771,308.1887543476406,0.0
1772,308.2341130755653,0.0
1773,308.26583511645225,0.0
1774,308.28065460111304,0.0
1775,308.36578500908394,0.0
1776,308.9709298366631,0.0
1777,309.64482200881395,0.0
1778,310.5592828308304,0.0
1779,310.6642984573753,0.0
1780,310.74384147564905,0.0
1781,310.80245697680806,0.0
1782,311.28672128533304,0.0
1783,311.44476534393436,0.0
1784,311.68779550506787,0.0
1785,311.68883737319754,0.0
1786,312.0409059250884,0.0
1787,312.28237176167244,0.0
1788,312.73632682486686,0.0
1789,313.06694287787036,0.0
1790,313.0027416974623,0.0
1791,312.7301592881628,0.0
1792,312.37357283259337,0.0
1793,312.30818341803916,0.0
1794,312.2998448682402,0.0
1795,312.1641472590921,0.0
1796,311.9780272486658,0.0
1797,311.8812050896508,0.0
1798,312.08773188913915,0.0
1799,311.4879544249718,0.0
1800,310.8881744960865,0.0
1801,310.50557149119174,0.0
1802,309.81455007121286,0.0
1803,309.4900376189682,0.0
1804,308.3611461956488,0.0
1805,308.17829218046637,0.0
1806,307.93175564974064,0.0
