T,X,V,CRANESTOPPED
0,221.38077121733997,0.0,0
1,221.3303528747411,0.0,0
2,221.29371329332386,0.0,0
3,221.338025114112,0.0,0
4,221.40780700003717,0.0,0
5,221.45264061470883,0.0,0
6,221.4454902421545,0.0,0
7,221.50358076417572,0.0,0
8,221.55765233738452,0.0,0
9,221.63108741363442,0.0,0
10,221.68359325813682,0.0,0
11,221.68359325813682,0.0,0
12,221.68254943140437,0.0,0
13,221.51370622333127,0.0,0
14,220.78441820481808,-1.0163220526181505,1
15,219.48106211809497,-1.286002771583668,1
16,218.21241266165075,-0.9772573643401898,1
17,217.5265473894146,-0.5005284976406301,1
18,217.21135566636949,0.0,0
19,216.54031239198227,-0.9532766005144566,1
20,215.30480246534057,-1.4517199083694123,1
21,213.63687257524344,-1.5418046853946237,1
22,212.22119309455132,-1.1255132035418711,1
23,211.3858461681597,-0.6091183454194322,1
24,211.00295640371246,0.0,0
25,210.62006633634041,-0.506561331453895,1
26,209.98983374080467,-0.6116510631250662,1
27,209.39676421009028,0.0,0
28,209.06012153412,0.0,0
29,208.9886205170424,0.0,0
30,208.9253126634005,0.0,0
31,208.84211915165432,0.0,0
32,208.78752610004096,0.0,0
33,208.8201471997922,0.0,0
34,208.87265390254746,0.0,0
35,208.8853893822255,0.0,0
36,208.8695243254343,0.0,0
37,208.86795951563187,0.0,0
38,208.92605148421,0.0,0
39,208.9591941449814,0.0,0
40,208.99181518709227,0.0,0
41,209.02443622396476,0.0,0
42,209.0315863746793,0.0,0
43,209.06472902909474,0.0,0
44,209.1294494561925,0.0,0
45,209.17532753095867,0.0,0
46,209.19067110351932,0.0,0
47,209.19327921256684,0.0,0
48,209.14144648687687,0.0,0
49,209.1379474723355,0.0,0
50,209.07635624505997,0.0,0
51,209.1100205132288,0.0,0
52,209.06779318257256,0.0,0
53,209.01893717169926,0.0,0
54,208.9303097266909,0.0,0
55,208.85233167396046,0.0,0
56,208.8390745723315,0.0,0
57,208.86558877562226,0.0,0
58,208.8795183502664,0.0,0
59,208.9688184936111,0.0,0
60,209.04731817488403,0.0,0
61,209.1457034868451,0.0,0
62,209.2735809279094,0.0,0
63,209.35312351396578,0.0,0
64,209.4214950825368,0.0,0
65,209.47906592407082,0.0,0
66,209.5462430124424,0.0,0
67,209.6690559852989,0.0,0
68,209.7847187023614,0.0,0
69,209.84943932805598,0.0,0
70,209.8075817591717,0.0,0
71,209.75753085129125,0.0,0
72,209.7385361028,0.0,0
73,209.7348847531535,0.0,0
74,209.85315499970767,0.0,0
75,210.3916305086651,0.7924458145095059,1
76,211.43804662872668,1.1086041125927721,1
77,212.60883873385063,1.192503225789892,1
78,213.82305308030647,1.2041939427623163,1
