T,X,V,CRANESTOPPED
0,414.1070513657477,3.0761729492679706,1
1,417.18322431501565,3.0394547529031684,1
2,420.185960871554,3.0370981722414854,1
3,423.2574206594986,2.993664834076583,1
4,426.1732905397072,2.9811886615231913,1
5,429.219797982545,3.038132531561928,1
6,432.24955560283104,3.0325469969829157,1
7,435.28489197651083,3.108244104408726,1
8,438.4660438116485,3.094722899553034,1
9,441.4743377756169,3.0187577830067767,1
10,444.50355937766204,3.0557324882890384,1
11,447.585802752195,3.0770960157389595,1
12,450.65775140913996,3.084244265768632,1
13,453.75429128373224,3.0412466760314487,1
14,456.74024476120286,2.8959499017922212,1
15,459.5461910873167,2.601171745970646,1
16,461.94258825314415,2.193805795655237,1
17,463.93380267862716,1.836936281448743,1
18,465.61646081604164,1.5116372816866601,1
19,466.9570772420005,1.1539836348410688,1
20,467.9244280857238,0.7044955053000024,1
21,468.3660682526005,0.0,0
22,468.52775940778236,0.0,0
23,468.62770379563636,0.0,0
24,468.7000888231229,0.0,0
25,468.74090428894925,0.0,0
26,468.7241615288272,0.0,0
27,468.7389883281915,0.0,0
28,468.79305989464876,0.0,0
29,468.8460843377745,0.0,0
30,468.8802717371925,0.0,0
31,468.90887819582736,0.0,0
32,468.9446362532988,0.0,0
33,468.933474346772,0.0,0
34,468.84678605754806,0.0,0
35,468.8014367531878,0.0,0
36,468.7672493730163,0.0,0
37,468.7203294251677,0.0,0
38,468.66224754547454,0.0,0
39,468.59439633497374,0.0,0
40,468.53980123635597,0.0,0
41,468.471426469717,0.0,0
42,468.43113457738696,0.0,0
43,468.4327052240852,0.0,0
44,468.4138681435101,0.0,0
45,468.393460425178,0.0,0
46,468.3608436811452,0.0,0
47,468.3624143089205,0.0,0
48,468.36956590875536,0.0,0
49,468.37724104636237,0.0,0
50,468.3761939670063,0.0,0
51,468.3608436811452,0.0,0
52,468.353168533544,0.0,0
53,468.33781822861465,0.0,0
54,468.3306666223128,0.0,0
55,468.34444628604615,0.0,0
56,468.3643304566308,0.0,0
57,468.369387861972,0.0,0
58,468.3805497569091,0.0,0
59,468.39223519506396,0.0,0
60,468.3774084014888,0.0,0
61,468.3901409493008,0.0,0
62,468.41717673467866,0.0,0
63,468.4309564080609,0.0,0
64,468.4855515355111,0.0,0
65,468.5319479252202,0.0,0
66,468.5711926964874,0.0,0
67,468.56351751435113,0.0,0
68,468.60276227913295,0.0,0
69,468.66241477283205,0.0,0
70,468.6833460692742,0.0,0
71,468.7048009272775,0.0,0
72,468.759919617353,0.0,0
73,468.6641636700051,0.0,0
74,468.20124674569433,-0.6913233123153759,1
75,467.28151704537436,-1.008250549169503,1
76,466.1847456473553,-1.0572649109375618,1
77,465.16698722349923,-1.169418899378428,1
78,463.8459078485985,-1.6112329391598905,1
79,461.94452134517945,-2.1435735562725426,1
80,459.5587607360534,-2.5953311925335356,1
81,456.7538589601124,-2.9162721194827554,1
82,453.7262164970879,-3.0130796386513623,1
83,450.72769968280966,-2.9812505160711,1
84,447.7637154649457,-2.9836950968093845,1
85,444.7603094891909,-2.99459957600277,1
86,441.77451631294014,-2.970707883985739,1
87,438.8188937212194,-2.9169878380471346,1
88,435.94054063684587,-2.882714495901581,1
89,433.05346472941625,-2.9222244676054743,1
90,430.0960917016349,-2.8859484959572796,1
91,427.2815677375017,-2.6176872693530413,1
92,424.86071716292884,-2.52847140551944,1
93,422.2246249264628,-2.819414462510565,1
94,419.2218882379077,-3.018524796951567,1
95,416.1875753325597,-3.014691567178886,1
96,413.19250510354993,-2.9737025662999486,1
97,410.2401701999598,-3.0275158223041387,1
98,407.13747345894166,-3.040954387734473,1
99,404.15826142449083,-2.9793783229618214,1
100,401.178716813018,-2.9611463947488232,1
101,398.2359686349932,-2.9685604738735947,1
102,395.2415958652708,-2.9032435795384117,1
103,392.42948147591636,-2.924274338068443,1
104,389.39304718913394,-2.930825308127936,1
105,386.5678308596605,-2.900218810151273,1
106,383.5926095688314,-2.8982146088436878,1
107,380.7714016419731,-2.961187960680121,1
108,377.67023364747115,-2.986661605942828,1
109,374.79807843008746,-2.8721577144778507,1
110,371.92591821851545,-2.8596888827737246,1
111,369.07870066454,-2.923968019283393,1
112,366.07798217994866,-2.9543223240847,1
113,363.1700560163706,-2.9418531310911646,1
114,360.19427591776633,-2.8476795146353595,1
115,357.4746969870999,-2.7221901612387285,1
116,354.7498955952889,-2.788817264775872,1
117,351.89706245754815,-2.7600375360783858,1
118,349.2298205231321,-2.6866831614377134,1
119,346.5236961346727,-2.7578506524594673,1
120,343.71411921821317,-2.9049104152199448,1
121,340.71387530423283,-2.71879620022537,1
122,338.27652681776243,-2.628274296293995,1
123,335.45732671164484,-2.8479892629280528,1
124,332.5805482919063,-2.8227837493616903,1
125,329.81175921292146,-2.6652675976833677,1
126,327.2500130965396,-2.1852224351595453,1
127,325.44131434260237,-1.7008909046647886,1
128,323.84823128721,-1.2927141674222753,1
129,322.8558860077578,-0.851133249872845,1
130,322.1459647874643,-0.5670750871757662,1
131,321.7217358334063,0.0,0
132,321.33727820904437,0.0,0
133,321.8788808640855,0.0,0
134,321.75450040188764,0.0,0
135,321.4644053383545,0.0,0
136,321.38486234263536,0.0,0
137,321.27269725488844,0.0,0
138,320.8210538301973,0.0,0
139,320.30534853675863,0.0,0
140,319.9534145462915,0.0,0
141,319.92377576141814,0.0,0
142,319.92079224428244,0.0,0
143,319.8033206197989,0.0,0
144,319.5475483373468,0.0,0
145,319.4006774428825,0.0,0
146,319.3930074893604,0.0,0
147,319.31592733857764,0.0,0
148,319.0440139381894,0.0,0
149,318.94496513580845,0.0,0
150,318.71334401434694,0.0,0
151,318.59194621882216,0.0,0
152,318.5827141259728,0.0,0
153,318.4631179315495,0.0,0
154,318.308815999269,0.0,0
155,318.1495884258625,0.0,0
156,318.0705659506245,0.0,0
157,318.0058421608144,0.0,0
158,317.91460393120184,0.0,0
159,317.83894446821097,0.0,0
160,317.763284761289,0.0,0
161,317.64330776005164,0.0,0
162,317.59534524235295,0.0,0
163,317.54283724533775,0.0,0
164,317.52266809494387,0.0,0
165,317.421913599849,0.0,0
166,317.3385824333416,0.0,0
167,317.31869667755484,0.0,0
168,317.31258893504486,0.0,0
169,317.3105055576376,0.0,0
170,317.33531480117443,0.0,0
171,317.3765061861455,0.0,0
172,317.39482929914027,0.0,0
173,317.42134361458415,0.0,0
174,317.55026899329897,0.0,0
175,317.74249770435136,0.0,0
176,317.7569395709006,0.0,0
177,317.64842070717026,0.0,0
178,317.5413216843718,0.0,0
179,317.885772270102,0.0,0
180,317.99182959622544,0.0,0
181,318.0778585223132,0.0,0
182,318.17624546700984,0.0,0
183,318.1512937682637,0.0,0
184,318.1741619619107,0.0,0
185,318.0956607716243,0.0,0
186,318.147126771149,0.0,0
187,318.24797515373183,0.0,0
188,318.2805971407094,0.0,0
189,318.41875541775073,0.0,0
190,318.7842254613969,0.0,0
191,319.16101203331465,0.0,0
192,319.44291475444163,0.0,0
193,319.4800814030983,0.0,0
194,319.50399089027303,0.0,0
195,320.0268377980371,0.0,0
196,320.2164608535163,0.0,0
197,320.3724200295538,0.0,0
198,320.4509205981797,0.0,0
199,320.5650242079035,0.0,0
200,321.30594290635133,0.0,0
201,321.536232446141,0.0,0
202,321.4943767875717,0.0,0
203,321.5020475554009,0.0,0
204,321.50308978694284,0.0,0
205,321.2780948276166,0.0,0
206,321.0949555114159,0.0,0
207,320.9510662340513,0.0,0
208,320.8068019400609,0.0,0
209,320.68294430809425,0.0,0
210,320.4861727429904,0.0,0
211,320.3225437666196,0.0,0
212,320.2368938888686,0.0,0
213,320.1226454787728,0.0,0
214,320.0237385112028,0.0,0
215,319.86413250941155,0.0,0
216,319.63526011138117,0.0,0
217,319.5869214074413,0.0,0
218,319.2968286588623,0.0,0
219,319.22651990987487,0.0,0
220,319.17349153928694,0.0,0
221,319.19844258104547,0.0,0
222,319.4278363720813,0.0,0
223,319.5281613077028,0.0,0
224,319.46448124502564,0.0,0
225,319.4074296803724,0.0,0
226,319.4430324127645,0.0,0
227,319.4547262816097,0.0,0
228,319.25118037582706,0.0,0
229,319.29653800234723,0.0,0
230,319.3776437234505,0.6904512846211901,1
231,320.6774405715896,0.724448827914074,1
232,320.82654137927864,0.0,0
233,321.26521277311366,0.0,0
234,321.4228802506892,0.0,0
235,321.46629930245416,0.0,0
236,321.3728326348978,0.0,0
237,321.49616898651266,0.0,0
238,321.63201256402243,0.0,0
239,321.6372237715164,0.0,0
240,321.6092922125843,0.0,0
241,321.6996319759825,0.0,0
242,322.0423771325098,0.0,0
243,322.45557639540465,0.0,0
244,322.6734215340986,0.0,0
245,322.8897033862793,0.0,0
246,322.9279113360086,0.0,0
247,322.8757795453875,0.0,0
248,322.9457125685691,0.0,0
249,322.9483180313149,0.0,0
250,323.1094872387398,0.0,0
251,322.9416894959872,0.0,0
252,322.7758304390585,0.0,0
253,322.70835706946497,0.0,0
254,323.1470282855565,0.0,0
255,323.17771125333906,0.0,0
256,323.3282288796081,0.5508350998837841,1
257,324.2793814531066,1.037062826496964,1
258,325.40235453260203,0.9622518389934385,1
259,326.2038851310935,1.1763754979704402,1
260,327.7551055285429,1.7636663162815864,1
261,329.7312177636567,2.2397618952707603,1
262,332.23462931908443,2.5444108606741906,1
263,334.82003948500505,2.633111552216377,1
264,337.5008524235172,2.836245710449731,1
265,340.4925309059045,3.0077258602178176,1
266,343.5163041439528,2.931830026919073,1
267,346.35619095974266,2.8607382374231634,1
268,349.23778061879915,2.853509463051438,1
269,352.06320988584554,2.792285204962525,1
270,354.8223510287242,2.8560337182391606,1
271,357.77527732232386,2.8471308558684996,1
272,360.5166127404612,2.753286210094899,1
273,363.28184974251366,2.8435488065967434,1
274,366.2037103536547,2.9325063486594445,1
275,369.14686243983255,2.9638178918633002,1
276,372.1313461373813,2.9949461769538175,1
277,375.1367547937402,2.98160640879874,1
278,378.09455895497877,2.96957134638933,1
279,381.07589748651884,3.0129912460821515,1
280,384.12054144714307,3.0408056662515435,1
281,387.1575088190219,3.041585195991985,1
282,390.20371183912704,3.0339893716817414,1
283,393.2254875623854,2.999800014898881,1
284,396.2033118689248,3.000760249340601,1
285,399.2270080610666,3.019857752827761,1
286,402.2430273745803,3.025437240534842,1
287,405.2778825421363,3.0231644026270885,1
288,408.2893561798345,2.993072277027238,1
289,411.2640270961908,3.0011818388278186,1
290,414.29171985749014,3.0075448264246063,1
291,417.27911674904,2.9749227463679517,1
292,420.24156535022604,2.979278758332242,1
293,423.23767426570447,3.0044808605951516,1
294,426.25052707141634,3.02305453265339,1
295,429.28378333101125,3.0274106514004018,1
296,432.30534837421715,3.011098059908079,1
297,435.3059794508274,3.0067343526000343,1
