T,X,V,CRANESTOPPED
0,374.634073496958,-3.0092597604022444,1
1,371.6248137365558,-2.991741632868923,1
2,368.6505902312202,-2.9456112034013415,1
3,365.7335913297531,-2.909584087168554,1
4,362.83142205688307,-2.9510918875232335,1
5,359.83140755470663,-2.9721913376902194,1
6,356.88703938150263,-2.9522112852268947,1
7,353.92698498425284,-2.9741992840032765,1
8,350.9386408134961,-3.004816823424875,1
9,347.9173513374031,-3.027755486984745,1
10,344.8831298395266,-2.997506908678872,1
11,341.92233752004535,-2.824658199721455,1
12,339.2338134400837,-2.468752722956225,1
13,336.9848320741329,-1.9932804742968528,1
14,335.24725249149,-1.5086524539838422,1
15,333.9675271661652,-1.025072896482726,1
16,333.1971066985245,-0.6255577218691997,1
17,332.7164117224268,0.0,0
18,332.4017481140564,0.0,0
19,332.17587177517464,0.0,0
20,331.97092873780787,0.0,0
21,331.77871698304835,0.0,0
22,331.6430091310424,0.0,0
23,331.5716752296826,0.0,0
24,331.58998519907414,0.0,0
25,331.54883588903266,0.0,0
26,331.4806497938138,0.0,0
27,331.45132203837665,0.0,0
28,331.49490173863245,0.0,0
29,331.53900566395305,0.0,0
30,331.56617995902513,0.0,0
31,331.63345173106165,0.0,0
32,331.73963472606295,0.0,0
33,331.77290906823896,0.0,0
34,331.8042786681823,0.0,0
35,331.8037537699662,0.0,0
36,331.7681851343937,0.0,0
37,331.70977861690915,0.0,0
38,331.6935687347241,0.0,0
39,331.68956502383116,0.0,0
40,331.64631829056185,0.0,0
41,331.6035963213385,0.0,0
42,331.5634983360485,0.0,0
43,331.58147752467164,0.0,0
44,331.58882456505404,0.0,0
45,331.6123819219185,0.0,0
46,331.5844896452787,0.0,0
47,331.61467482765875,0.0,0
48,331.5831091462738,0.0,0
49,331.50462282520334,0.0,0
50,331.4338139323416,0.0,0
51,331.4160288825418,0.0,0
52,331.39771908867414,0.0,0
53,331.3244797588652,0.0,0
54,331.25176486139407,0.0,0
55,331.1933549825453,0.0,0
56,331.1227380204764,0.0,0
57,331.0632781480344,0.0,0
58,331.01168676083165,0.0,0
59,330.93253310501814,0.0,0
60,330.71905404906653,0.0,0
61,330.1802775348104,-0.7947421937012678,1
62,329.129569661664,-1.2814729119694164,1
63,327.61733171087155,-1.755829305589259,1
64,325.6179110504855,-2.2743901818897427,1
65,323.06855134709207,-2.703379043544942,1
