T,X,V,CRANESTOPPED
0,247.2398531585952,0.0,0
1,247.21892216646515,0.0,0
2,247.1847346619417,0.0,0
3,247.15107027278663,0.0,0
4,247.1113007453429,0.0,0
5,247.0516464520801,0.0,0
6,246.9660022423369,0.0,0
7,246.8365757131829,0.0,0
8,246.7158696210821,0.0,0
9,246.6389458168571,0.0,0
10,246.7619159768116,0.0,0
11,246.85959902905662,0.0,0
12,246.9717563439772,0.0,0
13,247.17583498533625,0.0,0
14,247.01745139777543,0.0,0
15,246.42509167016513,-0.9476723684181678,1
16,245.1221066609391,-1.616954260914568,1
17,243.191183148336,-2.2067840086447887,1
18,240.70853864364952,-2.6443402924585797,1
19,237.90250256341884,-2.935813723665916,1
20,234.8369111963177,-2.9396555495320627,1
21,232.0231914643547,-2.588096400536216,1
22,229.66071839524525,-2.0785973683593397,1
23,227.86599672763603,-1.5155476890268602,1
24,226.62962301719153,-0.991124118387674,1
25,225.88374849086068,-0.5329827195843251,1
26,225.56365757802288,0.0,0
27,225.50818016147483,0.0,0
28,225.57655328428382,0.0,0
29,225.59033236121704,0.0,0
30,225.61893503418568,0.0,0
31,225.67144002233812,0.0,0
32,225.7024929800003,0.0,0
33,225.73511272928147,0.0,0
34,225.69482003208992,0.0,0
35,225.64074825041718,0.0,0
36,225.5871987442566,0.0,0
37,225.56731353178813,0.0,0
38,225.53208240857083,0.0,0
39,225.51010807404396,0.0,0
40,225.4769660610267,0.0,0
41,225.40405362747453,0.0,0
42,225.36376092730256,0.0,0
43,225.34283115619363,0.0,0
44,225.3351581870213,0.0,0
45,225.34789270530027,0.0,0
46,225.3683001988519,0.0,0
47,225.36777791155538,0.0,0
48,225.3606272197776,0.0,0
49,225.35452110734403,0.0,0
50,225.36725562203412,0.0,0
51,225.39115775482892,0.0,0
52,225.43546733845872,0.0,0
53,225.4654754541353,0.0,0
54,225.4888550985561,0.0,0
55,225.51886306333688,0.0,0
56,225.550437998487,0.0,0
57,225.5799234899868,0.0,0
58,225.58900134749328,0.0,0
59,225.60418509249126,0.0,0
60,225.61936869110409,0.0,0
61,225.6101282777605,0.0,0
62,225.62077296702702,0.0,0
63,225.61048761744442,0.0,0
64,225.60839788390598,0.0,0
65,225.59915730606303,0.0,0
66,225.5899166897464,0.0,0
67,225.57613748797195,0.0,0
68,225.5567748166182,0.0,0
69,225.55066889198085,0.0,0
70,225.455781842119,0.0,0
71,225.19920152834305,0.0,0
72,224.66475191031392,-0.5767504627601312,1
73,224.0457006028228,-0.5798035422835,1
74,223.50514482574692,-0.5611431683042696,1
75,222.92341426621425,-0.5832167771106498,1
76,222.33871127152563,-0.5944658374422858,1
77,221.73448259132968,-0.5981227507534044,1
78,221.14246577001882,-0.5710871395675667,1
79,220.59230831219455,-0.5501576325189887,1
